Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,95.5,709,0,0,4,24,3,324,30,24.2083,18.8333,21.5417,2.65779,2.06719,1.99913," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,495,698.5,0,0,6,39,4,0,68,18.7436,11.1795,11.2564,3.16875,2.29836,2.17053," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,496,684.5,0,0,6,86,6,10,55,16.8256,11.7209,11.2791,2.94812,2.1579,2.38641," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,497,672,0,0,6,137,7,0,47,15.8467,11.0511,11.0657,2.89464,2.02038,2.43575," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,495.912,656.353,0,0,6,68,5,0,36,16.1471,11.8824,12.1471,3.01658,2.16983,3.08118," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,493.5,650,0,0,6,26,3,0,44,17.0769,12.1154,12.0769,3.09253,2.28083,3.21747," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2473.5,642,1,0,5,17,3,22,92,160.235,104.529,75.3529,2.76667,2.53843,1.90366," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,17,636,0,0,2,20,3,336,36,19.6,15.25,17.15,2.06771,1.88741,2.31434," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,1,2224.69,573.461,1,0,5,217,11,16,68,145.447,100.018,84.0276,3.36101,2.67927,2.21024," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,261,548.5,0,0,2,22,3,0,64,29.7273,18,17.6818,2.24979,1.73855,1.63147," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,253.25,547.25,0,0,2,48,5,10,67,29.4583,19.1458,16.7917,3.327,1.86577,1.84059," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,124.95,538.35,0,0,2,23,3,330,28,20.2609,16.1739,18.1739,3.30722,2.55066,3.37106," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4.84905,542.972,0,0,2,68,5,270,32,16.4559,14.3676,18.3088,2.73573,2.21152,2.30899," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4.5,536,0,0,2,47,4,264,39,15.7447,14.0426,18.8723,3.17792,2.09072,2.02349," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,861,536,1,0,2,26,4,358,128,51.4231,17.4231,17.5385,14.9012,2.94488,3.04245," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,333.231,519.346,0,0,3,25,3,6,55,28,19.16,18.36,3.0199,2.15516,2.09105," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4.5,524,0,0,2,36,4,270,30,17.1111,15,19.2778,2.55952,2,2.19283," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4.47297,517.338,0,0,2,67,5,270,32,15.9254,14.4925,17.5672,2.68677,2.12466,2.45811," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,1,1239,508.5,1,0,4,89,6,10,45,145.921,110.011,101.708,2.36756,2.02216,1.70635," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,106.5,500,0,0,2,21,3,348,31,23,18.3333,18.8095,2.51186,1.94281,1.95713," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4.5,491.5,0,0,2,44,4,270,28,18.4091,15.8864,19.5227,2.61412,1.9586,2.43794," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2546,494.5,0,0,2,22,3,24,251,130.591,52,1.40909,5.38654,2.95402,2.33686," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,25,481.5,0,0,4,29,4,330,40,21.7931,15.6207,18.5172,3.1396,1.88722,2.2211," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,17,477,0,0,4,29,4,340,40,22.1724,16.1034,18.2414,2.62032,1.88453,2.00534," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,24,475,0,0,4,43,4,350,40,21.9535,16.2326,17.4884,2.87955,1.91084,2.2644," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4.5,470,0,0,2,45,4,256,28,16.7778,15.6444,20.4444,2.42811,2.26764,2.35901," ""2019-05-16 [4:27:25 PM]: no comment"""
