Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,2235.74,1467.14,1,0,1,5627,44,40,93,96.9904,79.7322,44.7787,13.4539,9.43509,5.47634, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2011.49,1429.99,1,0,1,8563,58,40,91,117.814,96.9597,56.3847,19.7986,13.3523,6.51213, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1813.39,1319.55,1,0,1,7136,50,40,87,144.192,120.016,71.4755,22.344,16.0351,7.8931, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,2269.8,1265.9,1,0,1,3600,37,40,97,98.2314,80.4719,43.9211,13.0796,8.71202,5.06563, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1656.91,1226.61,1,0,1,4908,41,40,81,163.59,137.725,84.5328,21.2957,16.1829,9.35607, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1351.94,1140.26,1,0,1,2975,32,40,84,153.09,127.557,76.7361,18.9251,13.5461,7.10799, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1841.81,1127.14,1,0,1,7031,51,40,84,159.89,133.916,81.0007,21.7141,16.6977,9.33017, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1567.7,1113.4,1,0,1,4677,40,40,90,180.452,153.74,98.2025,20.6952,15.5384,10.8474, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,2071.33,1098.31,1,0,1,3385,34,40,90,126.066,103.924,59.6434,16.7618,11.1139,5.29959, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1094.06,1059.35,1,0,1,2420,29,40,87,109.645,92.2864,54.1277,14.9967,9.86479,5.55007, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,2454.92,1027.33,1,0,1,2637,30,38,113,97.5688,77.4152,37.6803,8.30704,5.95342,4.19861, "2018-07-24 [1:34:50 PM]: no comment"
