Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2339,6,0,0,1,51,5,36,92,32,24.8039,15.098,4.11857,2.83666,3.66609, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,621,1992.5,0,0,3,89,6,78,58,33.5843,37.5056,24.2472,3.27744,2.54428,3.21983, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,635.5,1989,0,0,3,185,9,66,39,36.5027,37.8973,28.0973,3.46954,2.74146,3.27115, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2395,1992.5,0,0,4,86,6,40,100,15.6163,12.7209,6.67442,6.49454,3.16554,2.71479, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2398,1984.5,0,0,4,89,6,36,106,17.4157,12.9775,6.50562,4.17224,2.86015,2.52966, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,316.6,1991.7,0,0,4,189,9,38,60,20.7302,17.6402,13.1005,3.80706,2.86805,2.59213, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,311.405,1981.07,0,0,4,88,6,26,66,21.8182,17.4091,12.6364,4.25976,2.91071,2.61091, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2561.5,1955.5,0,0,5,46,5,60,170,10.3261,10.0217,2.45652,2.02266,2.05272,1.97147, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2561.83,1947.69,0,0,5,103,8,60,127,9.3301,8.59223,2.87379,2.54787,2.54189,2.36303, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2455.5,1920.5,0,0,4,119,6,38,127,20.563,15.9916,7.22689,3.91804,3.18665,3.07197, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2467.3,1916.4,0,0,4,129,7,36,118,18.6357,14.2403,6.89922,3.73914,2.77308,3.09409, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2479.9,1915.2,0,0,4,92,6,42,133,19.1739,14.7826,5.97826,3.3341,2.29234,2.67448, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,576.418,1892.4,0,0,3,109,7,80,22,18.211,19.2477,15.5688,4.343,4.12186,3.46579, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,587.219,1890.98,0,0,3,120,7,90,16,15.5917,17.2583,14.725,3.8853,4.04821,3.69556, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,570,1887,0,0,3,54,5,80,28,13.963,15.0926,12.1111,3.13405,2.81831,2.59474, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,1335.38,1767.89,1,0,2,1971,28,46,58,130.073,117.624,82.0746,7.23156,4.84641,3.60663, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2029.5,1726,1,0,3,47,5,42,66,118.83,105.468,69.5319,2.94957,2.06892,2.10802, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2036,1722.5,1,0,3,56,5,46,66,117.054,104.75,69.1607,3.89346,2.49104,1.90192, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,1246.5,1740,1,0,4,583,19,44,58,133.458,120.458,84.446,4.77514,4.17006,3.31115, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,1229.5,1726.5,1,0,4,705,19,46,57,132.44,120.217,84.4823,5.52474,4.15595,2.93146, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,1131.75,1603.75,1,0,5,2361,35,48,51,128.179,119,85.4138,6.90704,5.12947,3.60491, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2036.5,1448,1,0,7,189,8,50,57,106.259,100.074,66.5291,2.95491,2.37814,2.98818, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 0,2067,1447,1,0,7,134,8,52,58,105.149,99.7388,66.4179,2.37411,2.58787,2.48273, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,2022.52,1420.78,1,0,7,2805,33,50,57,106.448,99.8627,67.0553,4.84112,3.50149,3.25571, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,1615.25,1449.75,1,0,3,3699,37,50,51,135.042,127.573,90.2306,6.19692,4.6643,3.53669, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,1660.44,1417.26,1,0,3,3324,35,50,52,136.288,128.113,90.4329,6.66306,5.10656,4.04963, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,1572.7,1409.6,1,0,3,2610,30,50,50,141.329,133.031,94.5862,7.47447,5.51559,4.2787, "2019-06-12 [1:27:56 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\wt_29May19.JPG", 1,1931.88,1215.34,1,0,3,3058,36,50,55,119.286,112.424,77.2668,7.31369,5.32526,3.95874, "2019-06-12 [1:27:56 PM]: no comment"
